calendar_start_date,calendar_end_date,Year,dengue_total,Location,Month,LONGITUDE,LATITUDE
2022-06-01,2022-06-30,2022,0,BARDIYA,Jun,81.40222,28.38422
2022-06-01,2022-06-30,2022,0,BHAKTAPUR,Jun,85.445311,27.6795
2022-06-01,2022-06-30,2022,2,BHOJPUR,Jun,87.071122,27.180289
2022-06-01,2022-06-30,2022,3,CHITAWAN,Jun,,
2022-06-01,2022-06-30,2022,1,DADELDHURA,Jun,80.488304,29.223501
2022-06-01,2022-06-30,2022,0,DAILEKH,Jun,81.678239,28.877029
2022-06-01,2022-06-30,2022,1,DANG,Jun,82.420482,27.962621
2022-06-01,2022-06-30,2022,2,DARCHULA,Jun,80.791568,29.945575
2022-06-01,2022-06-30,2022,32,DHADING,Jun,84.964879,27.95042
2022-06-01,2022-06-30,2022,0,DHANKUTA,Jun,87.334262,26.990685
2022-06-01,2022-06-30,2022,0,DHANUSA,Jun,86.036497,26.828948
2022-06-01,2022-06-30,2022,0,DOLAKHA,Jun,86.197848,27.783458
2022-06-01,2022-06-30,2022,0,DOLPA,Jun,83.054405,29.169521
2022-06-01,2022-06-30,2022,0,DOTI,Jun,80.897056,29.168335
2022-06-01,2022-06-30,2022,1,GORKHA,Jun,84.793552,28.319303
2022-06-01,2022-06-30,2022,3,GULMI,Jun,83.30513,28.093454
2022-06-01,2022-06-30,2022,0,HUMLA,Jun,81.882531,30.031208
2022-06-01,2022-06-30,2022,0,ILAM,Jun,87.907374,26.878962
2022-06-01,2022-06-30,2022,1,JAJARKOT,Jun,82.168636,28.864551
2022-06-01,2022-06-30,2022,1,JHAPA,Jun,87.916711,26.579753
2022-06-01,2022-06-30,2022,0,JUMLA,Jun,82.21957,29.271308
2022-06-01,2022-06-30,2022,0,KAILALI,Jun,80.878301,28.743337
2022-06-01,2022-06-30,2022,1,KALIKOT,Jun,81.753844,29.193673
2022-06-01,2022-06-30,2022,4,KANCHANPUR,Jun,80.324299,28.862625
2022-06-01,2022-06-30,2022,2,KAPILBASTU,Jun,,
2022-06-01,2022-06-30,2022,0,KASKI,Jun,84.001131,28.354534
2022-06-01,2022-06-30,2022,1,KATHMANDU,Jun,85.337535,27.724655
2022-06-01,2022-06-30,2022,0,KAVREPALANCHOK,Jun,,
2022-06-01,2022-06-30,2022,0,KHOTANG,Jun,86.790407,27.169442
2022-06-01,2022-06-30,2022,1,LALITPUR,Jun,85.344018,27.538779
2022-06-01,2022-06-30,2022,2,LAMJUNG,Jun,84.432971,28.291796
2022-06-01,2022-06-30,2022,0,MAHOTTARI,Jun,85.822562,26.882985
2022-06-01,2022-06-30,2022,0,MAKWANPUR,Jun,85.082346,27.469566
2022-06-01,2022-06-30,2022,0,MANANG,Jun,84.227051,28.675036
2022-06-01,2022-06-30,2022,3,MORANG,Jun,87.475601,26.617225
2022-06-01,2022-06-30,2022,0,MUGU,Jun,82.372693,29.616606
2022-06-01,2022-06-30,2022,0,MUSTANG,Jun,83.860701,28.981976
2022-06-01,2022-06-30,2022,0,MYAGDI,Jun,83.463235,28.553413
2022-06-01,2022-06-30,2022,0,NAWALPARASI EAST,Jun,,
2022-06-01,2022-06-30,2022,1,NAWALPARASI WEST,Jun,,
2022-06-01,2022-06-30,2022,0,NUWAKOT,Jun,85.239025,27.914061
2022-06-01,2022-06-30,2022,1,OKHALDHUNGA,Jun,86.422053,27.331392
2022-06-01,2022-06-30,2022,3,PALPA,Jun,83.62831,27.818697
2022-06-01,2022-06-30,2022,0,PANCHTHAR,Jun,87.778168,27.115081
2022-06-01,2022-06-30,2022,0,PARBAT,Jun,83.683179,28.20933
2022-06-01,2022-06-30,2022,3,PARSA,Jun,84.783053,27.239238
2022-06-01,2022-06-30,2022,1,PYUTHAN,Jun,82.869222,28.118369
2022-06-01,2022-06-30,2022,0,RAMECHHAP,Jun,86.173577,27.507863
2022-06-01,2022-06-30,2022,0,RASUWA,Jun,85.41387,28.182702
2022-06-01,2022-06-30,2022,0,RAUTAHAT,Jun,85.305507,27.001849
2022-06-01,2022-06-30,2022,0,ROLPA,Jun,82.628029,28.343082
2022-06-01,2022-06-30,2022,0,RUKUM EAST,Jun,,
2022-06-01,2022-06-30,2022,0,RUKUM WEST,Jun,,
2022-06-01,2022-06-30,2022,7,RUPANDEHI,Jun,83.392355,27.581545
2022-06-01,2022-06-30,2022,0,SALYAN,Jun,82.139943,28.397336
2022-06-01,2022-06-30,2022,11,SANKHUWASABHA,Jun,87.281184,27.582168
2022-06-01,2022-06-30,2022,0,SAPTARI,Jun,86.72823,26.615953
2022-06-01,2022-06-30,2022,1,SARLAHI,Jun,85.566797,26.984775
2022-06-01,2022-06-30,2022,1,SINDHULI,Jun,85.946616,27.201411
2022-06-01,2022-06-30,2022,0,SINDHUPALCHOK,Jun,85.74062,27.913547
2022-06-01,2022-06-30,2022,1,SIRAHA,Jun,86.343228,26.756668
2022-06-01,2022-06-30,2022,0,SOLUKHUMBU,Jun,86.720435,27.712277
2022-06-01,2022-06-30,2022,0,SUNSARI,Jun,87.168075,26.650183
2022-06-01,2022-06-30,2022,0,SURKHET,Jun,81.588747,28.638041
2022-06-01,2022-06-30,2022,0,SYANGJA,Jun,83.807148,28.020918
2022-06-01,2022-06-30,2022,0,TANAHU,Jun,84.255788,27.955238
2022-06-01,2022-06-30,2022,0,TAPLEJUNG,Jun,87.82392,27.581409
2022-06-01,2022-06-30,2022,0,TERHATHUM,Jun,,
2022-06-01,2022-06-30,2022,0,UDAYAPUR,Jun,86.699994,26.912892
2022-07-01,2022-07-31,2022,1,ACHHAM,Jul,81.29952,29.113168
2022-07-01,2022-07-31,2022,13,ARGHAKHANCHI,Jul,83.076443,27.918388
2022-07-01,2022-07-31,2022,6,BAGLUNG,Jul,83.256547,28.345703
2022-07-01,2022-07-31,2022,3,BAITADI,Jul,80.571334,29.505689
2022-07-01,2022-07-31,2022,0,BAJHANG,Jul,81.180034,29.707134
2022-07-01,2022-07-31,2022,1,BAJURA,Jul,81.566283,29.560904
2022-07-01,2022-07-31,2022,2,BANKE,Jul,81.830504,28.086028
2022-07-01,2022-07-31,2022,0,BARA,Jul,85.073668,27.109349
2022-07-01,2022-07-31,2022,4,BARDIYA,Jul,81.40222,28.38422
2022-07-01,2022-07-31,2022,6,BHAKTAPUR,Jul,85.445311,27.6795
2022-07-01,2022-07-31,2022,7,BHOJPUR,Jul,87.071122,27.180289
2022-07-01,2022-07-31,2022,4,CHITAWAN,Jul,,
2022-07-01,2022-07-31,2022,1,DADELDHURA,Jul,80.488304,29.223501
2022-07-01,2022-07-31,2022,1,DAILEKH,Jul,81.678239,28.877029
2022-07-01,2022-07-31,2022,5,DANG,Jul,82.420482,27.962621
2022-07-01,2022-07-31,2022,0,DARCHULA,Jul,80.791568,29.945575
2022-07-01,2022-07-31,2022,24,DHADING,Jul,84.964879,27.95042
2022-07-01,2022-07-31,2022,0,DHANKUTA,Jul,87.334262,26.990685
2022-07-01,2022-07-31,2022,0,DHANUSA,Jul,86.036497,26.828948
2022-07-01,2022-07-31,2022,0,DOLAKHA,Jul,86.197848,27.783458
2022-07-01,2022-07-31,2022,0,DOLPA,Jul,83.054405,29.169521
2022-07-01,2022-07-31,2022,1,DOTI,Jul,80.897056,29.168335
2022-07-01,2022-07-31,2022,2,GORKHA,Jul,84.793552,28.319303
2022-07-01,2022-07-31,2022,17,GULMI,Jul,83.30513,28.093454
2022-07-01,2022-07-31,2022,0,HUMLA,Jul,81.882531,30.031208
2022-07-01,2022-07-31,2022,1,ILAM,Jul,87.907374,26.878962
2022-07-01,2022-07-31,2022,0,JAJARKOT,Jul,82.168636,28.864551
2022-07-01,2022-07-31,2022,2,JHAPA,Jul,87.916711,26.579753
2022-07-01,2022-07-31,2022,6,JUMLA,Jul,82.21957,29.271308
2022-07-01,2022-07-31,2022,3,KAILALI,Jul,80.878301,28.743337
2022-07-01,2022-07-31,2022,0,KALIKOT,Jul,81.753844,29.193673
2022-07-01,2022-07-31,2022,3,KANCHANPUR,Jul,80.324299,28.862625
2022-07-01,2022-07-31,2022,6,KAPILBASTU,Jul,,
2022-07-01,2022-07-31,2022,3,KASKI,Jul,84.001131,28.354534
2022-07-01,2022-07-31,2022,35,KATHMANDU,Jul,85.337535,27.724655
2022-07-01,2022-07-31,2022,5,KAVREPALANCHOK,Jul,,
2022-07-01,2022-07-31,2022,0,KHOTANG,Jul,86.790407,27.169442
2022-07-01,2022-07-31,2022,99,LALITPUR,Jul,85.344018,27.538779
2022-07-01,2022-07-31,2022,8,LAMJUNG,Jul,84.432971,28.291796
2022-07-01,2022-07-31,2022,0,MAHOTTARI,Jul,85.822562,26.882985
2022-07-01,2022-07-31,2022,221,MAKWANPUR,Jul,85.082346,27.469566
2022-07-01,2022-07-31,2022,0,MANANG,Jul,84.227051,28.675036
2022-07-01,2022-07-31,2022,2,MORANG,Jul,87.475601,26.617225
2022-07-01,2022-07-31,2022,0,MUGU,Jul,82.372693,29.616606
2022-07-01,2022-07-31,2022,0,MUSTANG,Jul,83.860701,28.981976
2022-07-01,2022-07-31,2022,1,MYAGDI,Jul,83.463235,28.553413
2022-07-01,2022-07-31,2022,2,NAWALPARASI EAST,Jul,,
2022-07-01,2022-07-31,2022,16,NAWALPARASI WEST,Jul,,
2022-07-01,2022-07-31,2022,2,NUWAKOT,Jul,85.239025,27.914061
2022-07-01,2022-07-31,2022,3,OKHALDHUNGA,Jul,86.422053,27.331392
2022-07-01,2022-07-31,2022,12,PALPA,Jul,83.62831,27.818697
2022-07-01,2022-07-31,2022,0,PANCHTHAR,Jul,87.778168,27.115081
2022-07-01,2022-07-31,2022,3,PARBAT,Jul,83.683179,28.20933
2022-07-01,2022-07-31,2022,1,PARSA,Jul,84.783053,27.239238
2022-07-01,2022-07-31,2022,6,PYUTHAN,Jul,82.869222,28.118369
2022-07-01,2022-07-31,2022,4,RAMECHHAP,Jul,86.173577,27.507863
2022-07-01,2022-07-31,2022,0,RASUWA,Jul,85.41387,28.182702
2022-07-01,2022-07-31,2022,2,RAUTAHAT,Jul,85.305507,27.001849
2022-07-01,2022-07-31,2022,0,ROLPA,Jul,82.628029,28.343082
2022-07-01,2022-07-31,2022,2,RUKUM EAST,Jul,,
2022-07-01,2022-07-31,2022,1,RUKUM WEST,Jul,,
2022-07-01,2022-07-31,2022,109,RUPANDEHI,Jul,83.392355,27.581545
2022-07-01,2022-07-31,2022,1,SALYAN,Jul,82.139943,28.397336
2022-07-01,2022-07-31,2022,30,SANKHUWASABHA,Jul,87.281184,27.582168
2022-07-01,2022-07-31,2022,0,SAPTARI,Jul,86.72823,26.615953
2022-07-01,2022-07-31,2022,1,SARLAHI,Jul,85.566797,26.984775
2022-07-01,2022-07-31,2022,27,SINDHULI,Jul,85.946616,27.201411
2022-07-01,2022-07-31,2022,0,SINDHUPALCHOK,Jul,85.74062,27.913547
2022-07-01,2022-07-31,2022,0,SIRAHA,Jul,86.343228,26.756668
2022-07-01,2022-07-31,2022,0,SOLUKHUMBU,Jul,86.720435,27.712277
2022-07-01,2022-07-31,2022,2,SUNSARI,Jul,87.168075,26.650183
2022-07-01,2022-07-31,2022,0,SURKHET,Jul,81.588747,28.638041
2022-07-01,2022-07-31,2022,1,SYANGJA,Jul,83.807148,28.020918
2022-07-01,2022-07-31,2022,2,TANAHU,Jul,84.255788,27.955238
2022-07-01,2022-07-31,2022,0,TAPLEJUNG,Jul,87.82392,27.581409
2022-07-01,2022-07-31,2022,0,TERHATHUM,Jul,,
2022-07-01,2022-07-31,2022,0,UDAYAPUR,Jul,86.699994,26.912892
2022-08-01,2022-08-31,2022,1,ACHHAM,Aug,81.29952,29.113168
2022-08-01,2022-08-31,2022,36,ARGHAKHANCHI,Aug,83.076443,27.918388
2022-08-01,2022-08-31,2022,12,BAGLUNG,Aug,83.256547,28.345703
2022-08-01,2022-08-31,2022,4,BAITADI,Aug,80.571334,29.505689
2022-08-01,2022-08-31,2022,4,BAJHANG,Aug,81.180034,29.707134
2022-08-01,2022-08-31,2022,5,BAJURA,Aug,81.566283,29.560904
2022-08-01,2022-08-31,2022,6,BANKE,Aug,81.830504,28.086028
2022-08-01,2022-08-31,2022,9,BARA,Aug,85.073668,27.109349
2022-08-01,2022-08-31,2022,6,BARDIYA,Aug,81.40222,28.38422
2022-08-01,2022-08-31,2022,86,BHAKTAPUR,Aug,85.445311,27.6795
2022-08-01,2022-08-31,2022,3,BHOJPUR,Aug,87.071122,27.180289
2022-08-01,2022-08-31,2022,24,CHITAWAN,Aug,,
2022-08-01,2022-08-31,2022,5,DADELDHURA,Aug,80.488304,29.223501
2022-08-01,2022-08-31,2022,1,DAILEKH,Aug,81.678239,28.877029
2022-08-01,2022-08-31,2022,19,DANG,Aug,82.420482,27.962621
2022-08-01,2022-08-31,2022,10,DARCHULA,Aug,80.791568,29.945575
2022-08-01,2022-08-31,2022,54,DHADING,Aug,84.964879,27.95042
2022-08-01,2022-08-31,2022,4,DHANKUTA,Aug,87.334262,26.990685
2022-08-01,2022-08-31,2022,2,DHANUSA,Aug,86.036497,26.828948
2022-08-01,2022-08-31,2022,10,DOLAKHA,Aug,86.197848,27.783458
2022-08-01,2022-08-31,2022,1,DOLPA,Aug,83.054405,29.169521
2022-08-01,2022-08-31,2022,1,DOTI,Aug,80.897056,29.168335
2022-08-01,2022-08-31,2022,9,GORKHA,Aug,84.793552,28.319303
2022-08-01,2022-08-31,2022,33,GULMI,Aug,83.30513,28.093454
2022-08-01,2022-08-31,2022,0,HUMLA,Aug,81.882531,30.031208
2022-08-01,2022-08-31,2022,2,ILAM,Aug,87.907374,26.878962
2022-08-01,2022-08-31,2022,0,JAJARKOT,Aug,82.168636,28.864551
2022-08-01,2022-08-31,2022,5,JHAPA,Aug,87.916711,26.579753
2022-08-01,2022-08-31,2022,6,JUMLA,Aug,82.21957,29.271308
2022-08-01,2022-08-31,2022,13,KAILALI,Aug,80.878301,28.743337
2022-08-01,2022-08-31,2022,0,KALIKOT,Aug,81.753844,29.193673
2022-08-01,2022-08-31,2022,14,KANCHANPUR,Aug,80.324299,28.862625
2022-08-01,2022-08-31,2022,21,KAPILBASTU,Aug,,
2022-08-01,2022-08-31,2022,6,KASKI,Aug,84.001131,28.354534
2022-08-01,2022-08-31,2022,727,KATHMANDU,Aug,85.337535,27.724655
2022-08-01,2022-08-31,2022,29,KAVREPALANCHOK,Aug,,
2022-08-01,2022-08-31,2022,2,KHOTANG,Aug,86.790407,27.169442
2022-08-01,2022-08-31,2022,1558,LALITPUR,Aug,85.344018,27.538779
2022-08-01,2022-08-31,2022,6,LAMJUNG,Aug,84.432971,28.291796
2022-08-01,2022-08-31,2022,5,MAHOTTARI,Aug,85.822562,26.882985
2022-08-01,2022-08-31,2022,337,MAKWANPUR,Aug,85.082346,27.469566
2022-08-01,2022-08-31,2022,1,MANANG,Aug,84.227051,28.675036
2022-08-01,2022-08-31,2022,3,MORANG,Aug,87.475601,26.617225
2022-08-01,2022-08-31,2022,1,MUGU,Aug,82.372693,29.616606
2022-08-01,2022-08-31,2022,0,MUSTANG,Aug,83.860701,28.981976
2022-08-01,2022-08-31,2022,1,MYAGDI,Aug,83.463235,28.553413
2022-08-01,2022-08-31,2022,12,NAWALPARASI EAST,Aug,,
2022-08-01,2022-08-31,2022,23,NAWALPARASI WEST,Aug,,
2022-08-01,2022-08-31,2022,12,NUWAKOT,Aug,85.239025,27.914061
2022-08-01,2022-08-31,2022,4,OKHALDHUNGA,Aug,86.422053,27.331392
2022-08-01,2022-08-31,2022,26,PALPA,Aug,83.62831,27.818697
2022-08-01,2022-08-31,2022,1,PANCHTHAR,Aug,87.778168,27.115081
2022-08-01,2022-08-31,2022,3,PARBAT,Aug,83.683179,28.20933
2022-08-01,2022-08-31,2022,3,PARSA,Aug,84.783053,27.239238
2022-08-01,2022-08-31,2022,6,PYUTHAN,Aug,82.869222,28.118369
2022-08-01,2022-08-31,2022,17,RAMECHHAP,Aug,86.173577,27.507863
2022-08-01,2022-08-31,2022,0,RASUWA,Aug,85.41387,28.182702
2022-08-01,2022-08-31,2022,5,RAUTAHAT,Aug,85.305507,27.001849
2022-08-01,2022-08-31,2022,2,ROLPA,Aug,82.628029,28.343082
2022-08-01,2022-08-31,2022,3,RUKUM EAST,Aug,,
2022-08-01,2022-08-31,2022,3,RUKUM WEST,Aug,,
2022-08-01,2022-08-31,2022,315,RUPANDEHI,Aug,83.392355,27.581545
2022-08-01,2022-08-31,2022,0,SALYAN,Aug,82.139943,28.397336
2022-08-01,2022-08-31,2022,15,SANKHUWASABHA,Aug,87.281184,27.582168
2022-08-01,2022-08-31,2022,3,SAPTARI,Aug,86.72823,26.615953
2022-08-01,2022-08-31,2022,19,SARLAHI,Aug,85.566797,26.984775
2022-08-01,2022-08-31,2022,38,SINDHULI,Aug,85.946616,27.201411
2022-08-01,2022-08-31,2022,7,SINDHUPALCHOK,Aug,85.74062,27.913547
2022-08-01,2022-08-31,2022,5,SIRAHA,Aug,86.343228,26.756668
2022-08-01,2022-08-31,2022,2,SOLUKHUMBU,Aug,86.720435,27.712277
2022-08-01,2022-08-31,2022,4,SUNSARI,Aug,87.168075,26.650183
2022-08-01,2022-08-31,2022,1,SURKHET,Aug,81.588747,28.638041
2022-08-01,2022-08-31,2022,5,SYANGJA,Aug,83.807148,28.020918
2022-08-01,2022-08-31,2022,1,TANAHU,Aug,84.255788,27.955238
2022-08-01,2022-08-31,2022,0,TAPLEJUNG,Aug,87.82392,27.581409
2022-08-01,2022-08-31,2022,88,TERHATHUM,Aug,,
2022-08-01,2022-08-31,2022,3,UDAYAPUR,Aug,86.699994,26.912892
2022-09-01,2022-09-30,2022,21,ACHHAM,Sep,81.29952,29.113168
2022-09-01,2022-09-30,2022,87,ARGHAKHANCHI,Sep,83.076443,27.918388
2022-09-01,2022-09-30,2022,70,BAGLUNG,Sep,83.256547,28.345703
2022-09-01,2022-09-30,2022,34,BAITADI,Sep,80.571334,29.505689
2022-09-01,2022-09-30,2022,17,BAJHANG,Sep,81.180034,29.707134
2022-09-01,2022-09-30,2022,11,BAJURA,Sep,81.566283,29.560904
2022-09-01,2022-09-30,2022,49,BANKE,Sep,81.830504,28.086028
2022-09-01,2022-09-30,2022,87,BARA,Sep,85.073668,27.109349
2022-09-01,2022-09-30,2022,68,BARDIYA,Sep,81.40222,28.38422
2022-09-01,2022-09-30,2022,1151,BHAKTAPUR,Sep,85.445311,27.6795
2022-09-01,2022-09-30,2022,29,BHOJPUR,Sep,87.071122,27.180289
2022-09-01,2022-09-30,2022,995,CHITAWAN,Sep,,
2022-09-01,2022-09-30,2022,23,DADELDHURA,Sep,80.488304,29.223501
2022-09-01,2022-09-30,2022,13,DAILEKH,Sep,81.678239,28.877029
2022-09-01,2022-09-30,2022,1702,DANG,Sep,82.420482,27.962621
2022-09-01,2022-09-30,2022,270,DARCHULA,Sep,80.791568,29.945575
2022-09-01,2022-09-30,2022,483,DHADING,Sep,84.964879,27.95042
2022-09-01,2022-09-30,2022,54,DHANKUTA,Sep,87.334262,26.990685
2022-09-01,2022-09-30,2022,15,DHANUSA,Sep,86.036497,26.828948
2022-09-01,2022-09-30,2022,56,DOLAKHA,Sep,86.197848,27.783458
2022-09-01,2022-09-30,2022,1,DOLPA,Sep,83.054405,29.169521
2022-09-01,2022-09-30,2022,72,DOTI,Sep,80.897056,29.168335
2022-09-01,2022-09-30,2022,81,GORKHA,Sep,84.793552,28.319303
2022-09-01,2022-09-30,2022,244,GULMI,Sep,83.30513,28.093454
2022-09-01,2022-09-30,2022,2,HUMLA,Sep,81.882531,30.031208
2022-09-01,2022-09-30,2022,29,ILAM,Sep,87.907374,26.878962
2022-09-01,2022-09-30,2022,11,JAJARKOT,Sep,82.168636,28.864551
2022-09-01,2022-09-30,2022,68,JHAPA,Sep,87.916711,26.579753
2022-09-01,2022-09-30,2022,10,JUMLA,Sep,82.21957,29.271308
2022-09-01,2022-09-30,2022,395,KAILALI,Sep,80.878301,28.743337
2022-09-01,2022-09-30,2022,20,KALIKOT,Sep,81.753844,29.193673
2022-09-01,2022-09-30,2022,121,KANCHANPUR,Sep,80.324299,28.862625
2022-09-01,2022-09-30,2022,53,KAPILBASTU,Sep,,
2022-09-01,2022-09-30,2022,84,KASKI,Sep,84.001131,28.354534
2022-09-01,2022-09-30,2022,9891,KATHMANDU,Sep,85.337535,27.724655
2022-09-01,2022-09-30,2022,177,KAVREPALANCHOK,Sep,,
2022-09-01,2022-09-30,2022,75,KHOTANG,Sep,86.790407,27.169442
2022-09-01,2022-09-30,2022,6016,LALITPUR,Sep,85.344018,27.538779
2022-09-01,2022-09-30,2022,44,LAMJUNG,Sep,84.432971,28.291796
2022-09-01,2022-09-30,2022,36,MAHOTTARI,Sep,85.822562,26.882985
2022-09-01,2022-09-30,2022,2452,MAKWANPUR,Sep,85.082346,27.469566
2022-09-01,2022-09-30,2022,5,MANANG,Sep,84.227051,28.675036
2022-09-01,2022-09-30,2022,65,MORANG,Sep,87.475601,26.617225
2022-09-01,2022-09-30,2022,7,MUGU,Sep,82.372693,29.616606
2022-09-01,2022-09-30,2022,2,MUSTANG,Sep,83.860701,28.981976
2022-09-01,2022-09-30,2022,43,MYAGDI,Sep,83.463235,28.553413
2022-09-01,2022-09-30,2022,64,NAWALPARASI EAST,Sep,,
2022-09-01,2022-09-30,2022,33,NAWALPARASI WEST,Sep,,
2022-09-01,2022-09-30,2022,113,NUWAKOT,Sep,85.239025,27.914061
2022-09-01,2022-09-30,2022,27,OKHALDHUNGA,Sep,86.422053,27.331392
2022-09-01,2022-09-30,2022,82,PALPA,Sep,83.62831,27.818697
2022-09-01,2022-09-30,2022,23,PANCHTHAR,Sep,87.778168,27.115081
2022-09-01,2022-09-30,2022,77,PARBAT,Sep,83.683179,28.20933
2022-09-01,2022-09-30,2022,68,PARSA,Sep,84.783053,27.239238
2022-09-01,2022-09-30,2022,25,PYUTHAN,Sep,82.869222,28.118369
2022-09-01,2022-09-30,2022,93,RAMECHHAP,Sep,86.173577,27.507863
2022-09-01,2022-09-30,2022,6,RASUWA,Sep,85.41387,28.182702
2022-09-01,2022-09-30,2022,70,RAUTAHAT,Sep,85.305507,27.001849
2022-09-01,2022-09-30,2022,12,ROLPA,Sep,82.628029,28.343082
2022-09-01,2022-09-30,2022,15,RUKUM EAST,Sep,,
2022-09-01,2022-09-30,2022,25,RUKUM WEST,Sep,,
2022-09-01,2022-09-30,2022,374,RUPANDEHI,Sep,83.392355,27.581545
2022-09-01,2022-09-30,2022,26,SALYAN,Sep,82.139943,28.397336
2022-09-01,2022-09-30,2022,64,SANKHUWASABHA,Sep,87.281184,27.582168
2022-09-01,2022-09-30,2022,24,SAPTARI,Sep,86.72823,26.615953
2022-09-01,2022-09-30,2022,63,SARLAHI,Sep,85.566797,26.984775
2022-09-01,2022-09-30,2022,46,SINDHULI,Sep,85.946616,27.201411
2022-09-01,2022-09-30,2022,89,SINDHUPALCHOK,Sep,85.74062,27.913547
2022-09-01,2022-09-30,2022,17,SIRAHA,Sep,86.343228,26.756668
2022-09-01,2022-09-30,2022,14,SOLUKHUMBU,Sep,86.720435,27.712277
2022-09-01,2022-09-30,2022,114,SUNSARI,Sep,87.168075,26.650183
2022-09-01,2022-09-30,2022,451,SURKHET,Sep,81.588747,28.638041
2022-09-01,2022-09-30,2022,80,SYANGJA,Sep,83.807148,28.020918
2022-09-01,2022-09-30,2022,86,TANAHU,Sep,84.255788,27.955238
2022-09-01,2022-09-30,2022,6,TAPLEJUNG,Sep,87.82392,27.581409
2022-09-01,2022-09-30,2022,50,TERHATHUM,Sep,,
2022-09-01,2022-09-30,2022,53,UDAYAPUR,Sep,86.699994,26.912892
2022-10-01,2022-10-31,2022,12,ACHHAM,Oct,81.29952,29.113168
2022-10-01,2022-10-31,2022,15,ARGHAKHANCHI,Oct,83.076443,27.918388
2022-10-01,2022-10-31,2022,57,BAGLUNG,Oct,83.256547,28.345703
2022-10-01,2022-10-31,2022,22,BAITADI,Oct,80.571334,29.505689
2022-10-01,2022-10-31,2022,7,BAJHANG,Oct,81.180034,29.707134
2022-10-01,2022-10-31,2022,7,BAJURA,Oct,81.566283,29.560904
2022-10-01,2022-10-31,2022,95,BANKE,Oct,81.830504,28.086028
2022-10-01,2022-10-31,2022,186,BARA,Oct,85.073668,27.109349
2022-10-01,2022-10-31,2022,92,BARDIYA,Oct,81.40222,28.38422
2022-10-01,2022-10-31,2022,4204,BHAKTAPUR,Oct,85.445311,27.6795
2022-10-01,2022-10-31,2022,55,BHOJPUR,Oct,87.071122,27.180289
2022-10-01,2022-10-31,2022,1509,CHITAWAN,Oct,,
2022-10-01,2022-10-31,2022,8,DADELDHURA,Oct,80.488304,29.223501
2022-10-01,2022-10-31,2022,18,DAILEKH,Oct,81.678239,28.877029
2022-10-01,2022-10-31,2022,575,DANG,Oct,82.420482,27.962621
2022-10-01,2022-10-31,2022,44,DARCHULA,Oct,80.791568,29.945575
2022-10-01,2022-10-31,2022,674,DHADING,Oct,84.964879,27.95042
2022-10-01,2022-10-31,2022,77,DHANKUTA,Oct,87.334262,26.990685
2022-10-01,2022-10-31,2022,13,DHANUSA,Oct,86.036497,26.828948
2022-10-01,2022-10-31,2022,32,DOLAKHA,Oct,86.197848,27.783458
2022-10-01,2022-10-31,2022,2,DOLPA,Oct,83.054405,29.169521
2022-10-01,2022-10-31,2022,8,DOTI,Oct,80.897056,29.168335
2022-10-01,2022-10-31,2022,170,GORKHA,Oct,84.793552,28.319303
2022-10-01,2022-10-31,2022,6,GULMI,Oct,83.30513,28.093454
2022-10-01,2022-10-31,2022,1,HUMLA,Oct,81.882531,30.031208
2022-10-01,2022-10-31,2022,55,ILAM,Oct,87.907374,26.878962
2022-10-01,2022-10-31,2022,1,JAJARKOT,Oct,82.168636,28.864551
2022-10-01,2022-10-31,2022,125,JHAPA,Oct,87.916711,26.579753
2022-10-01,2022-10-31,2022,4,JUMLA,Oct,82.21957,29.271308
2022-10-01,2022-10-31,2022,11,KAILALI,Oct,80.878301,28.743337
2022-10-01,2022-10-31,2022,10,KALIKOT,Oct,81.753844,29.193673
2022-10-01,2022-10-31,2022,40,KANCHANPUR,Oct,80.324299,28.862625
2022-10-01,2022-10-31,2022,32,KAPILBASTU,Oct,,
2022-10-01,2022-10-31,2022,130,KASKI,Oct,84.001131,28.354534
2022-10-01,2022-10-31,2022,2911,KATHMANDU,Oct,85.337535,27.724655
2022-10-01,2022-10-31,2022,301,KAVREPALANCHOK,Oct,,
2022-10-01,2022-10-31,2022,192,KHOTANG,Oct,86.790407,27.169442
2022-10-01,2022-10-31,2022,1809,LALITPUR,Oct,85.344018,27.538779
2022-10-01,2022-10-31,2022,7,LAMJUNG,Oct,84.432971,28.291796
2022-10-01,2022-10-31,2022,0,MAHOTTARI,Oct,85.822562,26.882985
2022-10-01,2022-10-31,2022,2220,MAKWANPUR,Oct,85.082346,27.469566
2022-10-01,2022-10-31,2022,2,MANANG,Oct,84.227051,28.675036
2022-10-01,2022-10-31,2022,54,MORANG,Oct,87.475601,26.617225
2022-10-01,2022-10-31,2022,4,MUGU,Oct,82.372693,29.616606
2022-10-01,2022-10-31,2022,6,MUSTANG,Oct,83.860701,28.981976
2022-10-01,2022-10-31,2022,6,MYAGDI,Oct,83.463235,28.553413
2022-10-01,2022-10-31,2022,42,NAWALPARASI EAST,Oct,,
2022-10-01,2022-10-31,2022,33,NAWALPARASI WEST,Oct,,
2022-10-01,2022-10-31,2022,107,NUWAKOT,Oct,85.239025,27.914061
2022-10-01,2022-10-31,2022,15,OKHALDHUNGA,Oct,86.422053,27.331392
2022-10-01,2022-10-31,2022,51,PALPA,Oct,83.62831,27.818697
2022-10-01,2022-10-31,2022,43,PANCHTHAR,Oct,87.778168,27.115081
